epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,6050.48,0.16013,0.1368,0.79726,0.9776,0.98401,0.98847,0.96856,0.18212,0.17503,0.79728,0.000165995,0.000165995,0.000165995
124,6264.41,0.15306,0.13218,0.79035,0.98264,0.97924,0.989,0.96829,0.1878,0.16898,0.80095,0.000160527,0.000160527,0.000160527
125,6620.41,0.15613,0.13193,0.79002,0.97087,0.97988,0.98587,0.9655,0.18593,0.19892,0.80082,0.00015506,0.00015506,0.00015506
126,6873.82,0.15524,0.12968,0.79139,0.97838,0.97644,0.98639,0.96665,0.18105,0.18872,0.79467,0.000149593,0.000149593,0.000149593
127,7172.02,0.15445,0.12988,0.79753,0.97343,0.98498,0.98432,0.96256,0.18205,0.18469,0.80022,0.000144126,0.000144126,0.000144126
128,7400.82,0.14962,0.12628,0.78481,0.97643,0.97873,0.98702,0.96644,0.18189,0.18721,0.79947,0.000138658,0.000138658,0.000138658
129,7656.04,0.15059,0.12771,0.7906,0.978,0.98246,0.98728,0.96745,0.17738,0.17112,0.79982,0.000133191,0.000133191,0.000133191
130,7888.09,0.14761,0.12712,0.78672,0.97514,0.98355,0.99013,0.97024,0.18012,0.16934,0.79683,0.000127724,0.000127724,0.000127724
131,8121.92,0.14845,0.12354,0.78956,0.98241,0.97921,0.98997,0.97134,0.17609,0.16731,0.79448,0.000122257,0.000122257,0.000122257
132,8319.57,0.14693,0.12319,0.78996,0.97965,0.97582,0.98713,0.96599,0.1785,0.17875,0.79666,0.000116789,0.000116789,0.000116789
133,8526.38,0.14559,0.12456,0.78971,0.98031,0.97707,0.98723,0.96697,0.17988,0.1765,0.79743,0.000111322,0.000111322,0.000111322
134,8766.18,0.14313,0.1183,0.79299,0.98182,0.98263,0.98825,0.96872,0.17786,0.16865,0.79721,0.000105855,0.000105855,0.000105855
